facility_code,issue_info,facility_name,patient_name,tel_num,patient_ssn,fax_num,disease_code,doctor_name,license_type,license_no,med_name_1,med_name_2,med_name_3,med_name_4,med_name_5,med_name_6,med_name_7,dose_1,dose_2,dose_3,dose_4,dose_5,dose_6,dose_7,freq_1,freq_2,freq_3,freq_4,freq_5,freq_6,freq_7,days_1,days_2,days_3,days_4,days_5,days_6,days_7,med_usage,inject_in,inject_out,inject_name_1,inject_dose_1,inject_freq_1,inject_days_1,inject_name_2,inject_dose_2,inject_freq_2,inject_days_2,inject_name_3,inject_dose_3,inject_freq_3,inject_days_3,pharmacy_note,copay_code,valid_period,dispense_facility,change_note,pharmacist_name,dispense_amount,dispense_date
92291135,2024년 09월 15일 - 제 4897 호,전주사랑의원,홍시우,063-901-2345,591227-2370222,063-901-2346,J03.9,한현수,의사,제 99033 호,메트포르민정1000mg,클래리스로마이신정250mg,세팔렉신캡슐500mg,암로디핀정5mg,,,,1정,1정,1캡슐,1정,,,,2회,2회,3회,1회,,,,7일,7일,7일,7일,,,,아침식후,[  ]원 내 조제,[✓]원 외 처방,생리식염수주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,,6,발급일부터 ( 14 )일간,,,,,
28181880,2024년 08월 28일 - 제 7609 호,부산가정의학과,최채원,051-234-5678,840227-1338838,051-234-5679,L23.9,박지성,의사,제 30929 호,클로르페니라민정4mg,메트포르민정1000mg,,,,,,1정,1정,,,,,,3회,2회,,,,,,14일,14일,,,,,,아침식후,[  ]원 내 조제,[✓]원 외 처방,페니라민주사,1앰플,1회,1일,,,,,,,,,,6,발급일부터 ( 14 )일간,,,,,
20295223,2025년 06월 19일 - 제 5438 호,대전연세의원,문현우,042-345-6789,991228-2639725,042-345-6780,H10.9,박서준,의사,제 92444 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,5,발급일부터 ( 30 )일간,,,,,
67013826,2024년 11월 03일 - 제 2932 호,부천중앙의원,백현준,032-333-4444,900713-2210722,032-333-4445,J31.0,문유진,한의사,제 90439 호,세티리진정10mg,오메프라졸캡슐20mg,로사르탄정50mg,트리메부틴정100mg,레보플록사신정500mg,이부프로펜정400mg,메트포르민정1000mg,1정,1캡슐,1정,1정,1정,1정,1정,1회,1회,1회,3회,1회,3회,2회,3일,3일,3일,3일,3일,3일,3일,매식후,[✓]원 내 조제,[  ]원 외 처방,온단세트론주사,1앰플,1회,1일,리도카인주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,냉장보관,3,발급일부터 ( 14 )일간,,,,,
59033125,2024년 02월 13일 - 제 8139 호,제주한라의원,오현수,064-123-4567,740303-2384753,064-123-4568,G43.9,양준혁,한의사,제 99902 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,1,발급일부터 ( 30 )일간,,,,,
82856899,2024년 01월 16일 - 제 8504 호,안산연세의원,신주원,031-444-5555,541119-1251478,031-444-5556,H10.9,황하준,의사,제 48633 호,메트포르민정500mg,이부프로펜정400mg,클래리스로마이신정250mg,프레드니솔론정5mg,트리메부틴정100mg,,,1정,1정,1정,1정,1정,,,2회,2회,2회,2회,3회,,,3일,3일,3일,3일,3일,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,2,발급일부터 ( 7 )일간,,,,,
62927108,2025년 12월 16일 - 제 8347 호,목포중앙의원,신도윤,061-888-9999,920911-2117405,061-888-9990,I10,한다현,치과의사,제 72161 호,글리메피리드정2mg,메트포르민정500mg,덱사메타손정0.5mg,,,,,1정,1정,1정,,,,,1회,2회,3회,,,,,14일,14일,14일,,,,,매식간,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,3,발급일부터 ( 7 )일간,,,,,
46702456,2024년 12월 09일 - 제 1677 호,전주사랑의원,홍도윤,063-901-2345,790417-2631858,063-901-2346,J45.9,송수빈,치과의사,제 76227 호,아스피린정100mg,아목시실린캡슐500mg,독시사이클린캡슐100mg,로사르탄정50mg,레보플록사신정500mg,메트포르민정500mg,,1정,1캡슐,1캡슐,1정,1정,1정,,1회,3회,2회,1회,1회,2회,,30일,30일,30일,30일,30일,30일,,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,5,발급일부터 ( 7 )일간,,,,,
43217239,2024년 05월 01일 - 제 2034 호,세종스마일의원,윤하린,044-777-8888,770814-1294028,044-777-8889,M54.5,홍지유,치과의사,제 85923 호,레보세티리진정5mg,모사프리드정5mg,메트포르민정1000mg,세팔렉신캡슐500mg,아지스로마이신정250mg,,,1정,1정,1정,1캡슐,1정,,,1회,3회,2회,3회,1회,,,14일,14일,14일,14일,14일,,,아침식후,[  ]원 내 조제,[✓]원 외 처방,케토롤락주사,1앰플,1회,1일,,,,,,,,,,,발급일부터 ( 14 )일간,,,,,
36450347,2024년 11월 09일 - 제 6500 호,제주한라의원,문지성,064-123-4567,920628-2599382,064-123-4568,J20.9,오다현,의사,제 81809 호,로라타딘정10mg,시메티딘정400mg,프레드니솔론정5mg,아지스로마이신정250mg,펙소페나딘정120mg,,,1정,1정,1정,1정,1정,,,1회,2회,3회,1회,2회,,,2일,2일,2일,2일,2일,,,"매식(전,간,후) 30분 복용",[✓]원 내 조제,[  ]원 외 처방,케토롤락주사,1앰플,1회,1일,덱사메타손주사,1앰플,1회,1일,,,,,,6,발급일부터 ( 30 )일간,,,,,
36258915,2025년 12월 16일 - 제 4262 호,안산연세의원,양승현,031-444-5555,880624-1244626,031-444-5556,H10.9,한지유,의사,제 21346 호,세팔렉신캡슐500mg,클래리스로마이신정250mg,아목시실린캡슐250mg,독시사이클린캡슐100mg,아스피린정100mg,프레드니솔론정5mg,,1캡슐,1정,1캡슐,1캡슐,1정,1정,,3회,2회,3회,2회,1회,1회,,5일,5일,5일,5일,5일,5일,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 14 )일간,,,,,
55649057,2024년 02월 29일 - 제 850 호,목포중앙의원,조하준,061-888-9999,641014-1792823,061-888-9990,K59.0,황혜린,한의사,제 83493 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[✓]원 내 조제,[  ]원 외 처방,페니라민주사,1앰플,1회,1일,덱사메타손주사,1앰플,1회,1일,,,,,냉장보관,6,발급일부터 ( 7 )일간,,,,,
25460445,2024년 02월 20일 - 제 6108 호,창원성심의원,신지유,055-555-6666,600420-2646068,055-555-6667,R51,양민준,의사,제 25950 호,타이레놀정500밀리그램,,,,,,,1정,,,,,,,3회,,,,,,,1일,,,,,,,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,2,발급일부터 ( 3 )일간,,,,,
91356537,2025년 05월 31일 - 제 1569 호,안산연세의원,황하준,031-444-5555,631012-1752119,031-444-5556,J31.0,오지호,의사,제 23688 호,타이레놀정500밀리그램,,,,,,,1정,,,,,,,2회,,,,,,,3일,,,,,,,아침식후,[  ]원 내 조제,[✓]원 외 처방,부스코판주사,1앰플,1회,1일,,,,,,,,,냉장보관,6,발급일부터 ( 14 )일간,,,,,
24360829,2024년 04월 06일 - 제 573 호,목포중앙의원,임소연,061-888-9999,741123-1416425,061-888-9990,J31.0,양현수,의사,제 46519 호,레보세티리진정5mg,나프록센정250mg,,,,,,1정,1정,,,,,,1회,3회,,,,,,7일,7일,,,,,,매식후,[✓]원 내 조제,[  ]원 외 처방,온단세트론주사,1앰플,1회,1일,,,,,,,,,,2,발급일부터 ( 7 )일간,,,,,
86894354,2024년 02월 14일 - 제 4562 호,대구미래의원,홍준서,053-789-0123,550113-1945140,053-789-0124,M54.5,권성민,치과의사,제 90423 호,레보세티리진정5mg,시메티딘정400mg,덱사메타손정0.5mg,아스피린정100mg,클래리스로마이신정250mg,독시사이클린캡슐100mg,,1정,1정,1정,1정,1정,1캡슐,,1회,2회,3회,1회,2회,1회,,3일,3일,3일,3일,3일,3일,,취침전,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,3,발급일부터 ( 30 )일간,,,,,
66773464,2024년 10월 04일 - 제 2012 호,강릉동인의원,안예준,033-999-0000,840411-2130711,033-999-0001,R05,이수연,한의사,제 35111 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,4,발급일부터 ( 3 )일간,,,,,
36207235,2024년 01월 11일 - 제 2060 호,강릉동인의원,황다현,033-999-0000,791123-1861758,033-999-0001,K29.7,정현수,한의사,제 22782 호,메트포르민정1000mg,,,,,,,1정,,,,,,,2회,,,,,,,2일,,,,,,,아침저녁식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 14 )일간,,,,,
13268896,2025년 10월 19일 - 제 6513 호,서울내과의원,문지우,02-1234-5678,651227-2756136,02-1234-5679,J06.9,윤예은,의사,제 91218 호,암로디핀정5mg,,,,,,,1정,,,,,,,1회,,,,,,,14일,,,,,,,매식전,[  ]원 내 조제,[✓]원 외 처방,비타민B12주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,,,,,냉장보관,,발급일부터 ( 30 )일간,,,,,
85154341,2025년 05월 03일 - 제 4749 호,목포중앙의원,송지우,061-888-9999,751227-2785918,061-888-9990,J31.0,정하준,치과의사,제 15551 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,5,발급일부터 ( 30 )일간,,,,,
37405419,2024년 01월 12일 - 제 5696 호,전주사랑의원,권다현,063-901-2345,570805-2260788,063-901-2346,G43.9,조지호,한의사,제 30189 호,아지스로마이신정250mg,돔페리돈정10mg,,,,,,1정,1정,,,,,,1회,3회,,,,,,7일,7일,,,,,,아침식후,[  ]원 내 조제,[✓]원 외 처방,케토롤락주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,,,,,,1,발급일부터 ( 14 )일간,,,,,
53541351,2024년 05월 18일 - 제 7460 호,부천중앙의원,남주원,032-333-4444,880228-2245210,032-333-4445,J31.0,한수연,치과의사,제 86655 호,트리메부틴정100mg,아목시실린캡슐500mg,,,,,,1정,1캡슐,,,,,,3회,3회,,,,,,3일,3일,,,,,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,1,발급일부터 ( 14 )일간,,,,,
51847143,2025년 06월 05일 - 제 4733 호,대구미래의원,오도윤,053-789-0123,780105-2134305,053-789-0124,K92.1,서수연,의사,제 19511 호,나프록센정250mg,글리메피리드정2mg,독시사이클린캡슐100mg,시메티딘정400mg,로라타딘정10mg,로사르탄정50mg,,1정,1정,1캡슐,1정,1정,1정,,2회,1회,2회,2회,1회,1회,,3일,3일,3일,3일,3일,3일,,아침공복,[  ]원 내 조제,[✓]원 외 처방,메토클로프라미드주사,1앰플,1회,1일,트라넥삼산주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,,4,발급일부터 ( 3 )일간,,,,,
77008877,2024년 11월 10일 - 제 5409 호,전주사랑의원,정다현,063-901-2345,850525-2714388,063-901-2346,K29.7,홍태민,한의사,제 41364 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[✓]원 외 처방,트라넥삼산주사,1앰플,1회,1일,리도카인주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,냉장보관,4,발급일부터 ( 3 )일간,,,,,
63074299,2025년 08월 25일 - 제 8572 호,세종스마일의원,이서준,044-777-8888,680208-1967439,044-777-8889,K92.1,강준우,한의사,제 20872 호,아지스로마이신정250mg,메트포르민정500mg,프레드니솔론정5mg,아목시실린캡슐500mg,,,,1정,1정,1정,1캡슐,,,,1회,2회,1회,3회,,,,2일,2일,2일,2일,,,,매식간,[  ]원 내 조제,[✓]원 외 처방,온단세트론주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,,,,,빛을 피해 보관,2,발급일부터 ( 3 )일간,,,,,
64997263,2024년 05월 25일 - 제 470 호,수원365의원,전시우,031-678-9012,530612-1131910,031-678-9013,K92.1,박채원,의사,제 73851 호,나프록센정250mg,이부프로펜정400mg,아목시실린캡슐250mg,오메프라졸캡슐20mg,시메티딘정400mg,아목시실린캡슐500mg,,1정,1정,1캡슐,1캡슐,1정,1캡슐,,2회,3회,3회,1회,2회,3회,,1일,1일,1일,1일,1일,1일,,취침전,[  ]원 내 조제,[✓]원 외 처방,리도카인주사,1앰플,1회,1일,,,,,,,,,,6,발급일부터 ( 14 )일간,,,,,
66423067,2024년 02월 20일 - 제 3504 호,부천중앙의원,최재원,032-333-4444,520212-1309140,032-333-4445,J18.9,양서연,의사,제 61842 호,아지스로마이신정250mg,모사프리드정5mg,,,,,,1정,1정,,,,,,1회,3회,,,,,,30일,30일,,,,,,매식간,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 14 )일간,,,,,
99012016,2024년 12월 31일 - 제 8523 호,안산연세의원,홍예준,031-444-5555,930702-2155919,031-444-5556,Z00.0,정현우,의사,제 47562 호,암로디핀정5mg,레보세티리진정5mg,글리메피리드정2mg,아목시실린캡슐500mg,,,,1정,1정,1정,1캡슐,,,,1회,1회,1회,3회,,,,5일,5일,5일,5일,,,,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[✓]원 외 처방,부스코판주사,1앰플,1회,1일,,,,,,,,,,1,발급일부터 ( 3 )일간,,,,,
11760268,2024년 12월 11일 - 제 8626 호,서울내과의원,임예린,02-1234-5678,520916-2528439,02-1234-5679,J03.9,송도현,치과의사,제 30074 호,레보세티리진정5mg,,,,,,,1정,,,,,,,1회,,,,,,,1일,,,,,,,매식후,[✓]원 내 조제,[  ]원 외 처방,부스코판주사,1앰플,1회,1일,,,,,,,,,빛을 피해 보관,,발급일부터 ( 30 )일간,,,,,
49944778,2024년 08월 19일 - 제 9783 호,대구미래의원,전나은,053-789-0123,601208-2233345,053-789-0124,N39.0,최소연,의사,제 78488 호,클로르페니라민정4mg,나프록센정250mg,암로디핀정10mg,메트포르민정1000mg,,,,1정,1정,1정,1정,,,,3회,3회,1회,2회,,,,1일,1일,1일,1일,,,,매식전,[✓]원 내 조제,[  ]원 외 처방,페니라민주사,1앰플,1회,1일,부스코판주사,1앰플,1회,1일,,,,,,5,발급일부터 ( 30 )일간,,,,,
32326682,2024년 10월 01일 - 제 7779 호,광주한마음의원,백지훈,062-456-7890,771021-1344120,062-456-7891,K21.0,고지호,치과의사,제 64626 호,메트포르민정1000mg,아지스로마이신정250mg,암로디핀정5mg,글리메피리드정2mg,시메티딘정400mg,로라타딘정10mg,,1정,1정,1정,1정,1정,1정,,2회,1회,1회,1회,2회,1회,,30일,30일,30일,30일,30일,30일,,아침공복,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,4,발급일부터 ( 7 )일간,,,,,
60140903,2025년 02월 24일 - 제 3534 호,부산가정의학과,홍도윤,051-234-5678,970408-2870924,051-234-5679,K92.1,서지호,치과의사,제 20028 호,덱사메타손정0.5mg,레보세티리진정5mg,,,,,,1정,1정,,,,,,3회,1회,,,,,,5일,5일,,,,,,매식전,[✓]원 내 조제,[  ]원 외 처방,트라넥삼산주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,,,,냉장보관,4,발급일부터 ( 14 )일간,,,,,
73744339,2025년 05월 17일 - 제 2830 호,전주사랑의원,한하준,063-901-2345,910219-1740259,063-901-2346,E11.9,오민재,의사,제 75873 호,클래리스로마이신정250mg,오메프라졸캡슐20mg,나프록센정250mg,세티리진정10mg,아목시실린캡슐500mg,글리메피리드정2mg,,1정,1캡슐,1정,1정,1캡슐,1정,,2회,1회,2회,1회,3회,1회,,30일,30일,30일,30일,30일,30일,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,5,발급일부터 ( 30 )일간,,,,,
81647082,2025년 11월 21일 - 제 9126 호,세종스마일의원,배서현,044-777-8888,991210-2991211,044-777-8889,J20.9,문민호,한의사,제 40289 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,5,발급일부터 ( 30 )일간,,,,,
82579543,2024년 09월 13일 - 제 5790 호,부천중앙의원,권미래,032-333-4444,641025-2581655,032-333-4445,K92.1,안서준,치과의사,제 79736 호,로사르탄정50mg,,,,,,,1정,,,,,,,1회,,,,,,,30일,,,,,,,아침식후,[  ]원 내 조제,[✓]원 외 처방,트라넥삼산주사,1앰플,1회,1일,,,,,,,,,,4,발급일부터 ( 14 )일간,,,,,
96163895,2025년 09월 28일 - 제 2957 호,강릉동인의원,임민재,033-999-0000,660403-1775539,033-999-0001,R51,조민서,한의사,제 43959 호,로사르탄정50mg,아지스로마이신정250mg,아목시실린캡슐250mg,돔페리돈정10mg,,,,1정,1정,1캡슐,1정,,,,1회,1회,3회,3회,,,,14일,14일,14일,14일,,,,아침공복,[  ]원 내 조제,[✓]원 외 처방,온단세트론주사,1앰플,1회,1일,메토클로프라미드주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,,,발급일부터 ( 14 )일간,,,,,
35164280,2024년 05월 22일 - 제 9942 호,울산바른의원,양서현,052-890-1234,720428-1392955,052-890-1235,J31.0,문다현,의사,제 53600 호,돔페리돈정10mg,레보플록사신정500mg,세팔렉신캡슐500mg,아목시실린캡슐500mg,세티리진정10mg,아지스로마이신정250mg,로라타딘정10mg,1정,1정,1캡슐,1캡슐,1정,1정,1정,3회,1회,3회,3회,1회,1회,1회,3일,3일,3일,3일,3일,3일,3일,아침저녁식후,[✓]원 내 조제,[  ]원 외 처방,비타민C주사,1앰플,1회,1일,케토롤락주사,1앰플,1회,1일,페니라민주사,1앰플,1회,1일,,4,발급일부터 ( 14 )일간,,,,,
56279388,2025년 04월 18일 - 제 5312 호,광주한마음의원,문준혁,062-456-7890,650802-2539676,062-456-7891,H10.9,박서윤,치과의사,제 39862 호,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[✓]원 내 조제,[  ]원 외 처방,페니라민주사,1앰플,1회,1일,생리식염수주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,빛을 피해 보관,4,발급일부터 ( 3 )일간,,,,,
35389426,2025년 08월 21일 - 제 882 호,부천중앙의원,양지호,032-333-4444,791209-1792791,032-333-4445,J45.9,문지민,한의사,제 66234 호,타이레놀정500밀리그램,메트포르민정500mg,돔페리돈정10mg,로라타딘정10mg,트리메부틴정100mg,,,1정,1정,1정,1정,1정,,,2회,2회,3회,1회,3회,,,14일,14일,14일,14일,14일,,,"매식(전,간,후) 30분 복용",[✓]원 내 조제,[  ]원 외 처방,온단세트론주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,,,,,냉장보관,2,발급일부터 ( 30 )일간,,,,,
47339185,2024년 08월 01일 - 제 768 호,천안보훈의원,임지현,041-666-7777,901125-1710301,041-666-7778,H10.9,송시우,한의사,제 70049 호,메트포르민정1000mg,메트포르민정500mg,타이레놀정500밀리그램,,,,,1정,1정,1정,,,,,2회,2회,2회,,,,,5일,5일,5일,,,,,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,빛을 피해 보관,,발급일부터 ( 3 )일간,,,,,
36679072,2025년 11월 15일 - 제 9226 호,제주한라의원,최지민,064-123-4567,620903-2491700,064-123-4568,G43.9,윤성준,의사,제 78241 호,클로르페니라민정4mg,오메프라졸캡슐20mg,아스피린정100mg,모사프리드정5mg,아목시실린캡슐500mg,,,1정,1캡슐,1정,1정,1캡슐,,,3회,1회,1회,3회,3회,,,2일,2일,2일,2일,2일,,,자기전,[  ]원 내 조제,[✓]원 외 처방,트라넥삼산주사,1앰플,1회,1일,비타민C주사,1앰플,1회,1일,리도카인주사,1앰플,1회,1일,냉장보관,6,발급일부터 ( 7 )일간,,,,,
58574980,2025년 03월 17일 - 제 3898 호,세종스마일의원,손채원,044-777-8888,580725-1865448,044-777-8889,B34.9,황소연,한의사,제 93460 호,레보세티리진정5mg,세팔렉신캡슐500mg,프레드니솔론정5mg,판토프라졸정40mg,아지스로마이신정250mg,클래리스로마이신정250mg,,1정,1캡슐,1정,1정,1정,1정,,1회,3회,2회,1회,1회,2회,,30일,30일,30일,30일,30일,30일,,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,5,발급일부터 ( 14 )일간,,,,,
14995402,2025년 06월 08일 - 제 9729 호,세종스마일의원,신도현,044-777-8888,520216-2134734,044-777-8889,K35.9,고준서,의사,제 85368 호,덱사메타손정0.5mg,이부프로펜정400mg,돔페리돈정10mg,암로디핀정10mg,독시사이클린캡슐100mg,레보플록사신정500mg,암로디핀정5mg,1정,1정,1정,1정,1캡슐,1정,1정,3회,3회,3회,1회,2회,1회,1회,5일,5일,5일,5일,5일,5일,5일,"매식(전,간,후) 30분 복용",[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,냉장보관,4,발급일부터 ( 14 )일간,,,,,
16098623,2025년 09월 01일 - 제 1350 호,인천중앙의원,안승현,032-567-8901,860225-2483393,032-567-8902,K35.9,이서연,한의사,제 91392 호,아스피린정100mg,판토프라졸정40mg,레보세티리진정5mg,아지스로마이신정250mg,독시사이클린캡슐100mg,로사르탄정50mg,로라타딘정10mg,1정,1정,1정,1정,1캡슐,1정,1정,1회,1회,1회,1회,1회,1회,1회,1일,1일,1일,1일,1일,1일,1일,매식후,[  ]원 내 조제,[  ]원 외 처방,,,,,,,,,,,,,,,발급일부터 ( 3 )일간,,,,,
49464630,2024년 03월 15일 - 제 4212 호,강릉동인의원,남지현,033-999-0000,710315-1602507,033-999-0001,J31.0,고지성,치과의사,제 27655 호,암로디핀정5mg,아스피린정100mg,레보세티리진정5mg,,,,,1정,1정,1정,,,,,1회,1회,1회,,,,,7일,7일,7일,,,,,자기전,[✓]원 내 조제,[  ]원 외 처방,리도카인주사,1앰플,1회,1일,트라넥삼산주사,1앰플,1회,1일,비타민B12주사,1앰플,1회,1일,빛을 피해 보관,4,발급일부터 ( 7 )일간,,,,,
